6524.169792068315,3934.9515428115214
7475.8758719030775,3934.8570862252554
7587.663891309082,3890.867935605349
7475.902084786291,4089.1912690532045
6524.169792068315,4089.28573581519
6421.142930435208,4024.9787228302152
6524.169792068315,4243.619864845674
7475.928301225765,4243.525387908577
7587.722478824754,4199.536273473644
7475.9545212221465,4397.859442786306
6524.169792068315,4397.953929899933
6421.137254345083,4333.646969989494
6524.169792068315,4552.287930974322
7475.980744776737,4552.193433683962
7587.781082238612,4508.204355439068
7476.006971888237,4706.527360597897
6524.169792068315,4706.621868065597
6421.131576714411,4642.314961235772
6524.169792068315,4860.9557411703145
7476.033202558596,4860.861223524465
7587.839701556508,4816.872181472648
